Source,Target,Weight
460078,12256376,0.5
30722866,35648870,0.5
1090311,20619044,0.5
11198185,26554,0.5
24390283,20785986,0.5
11344473,24468283,0.5
19133426,3594497,0.5
6182721,3149845,0.5
30337170,1549395,0.5
31136177,12791642,1.0
29675401,31492490,0.5
29675401,21347346,1.0
33653575,32897150,0.5
27776551,41642019,0.5
1267320,34876145,0.5
38370963,4287066,0.5
36535156,38565895,1.0
2560988,34876145,1.0
7827564,7718287,0.5
39003227,39006903,0.5
3594497,17508889,0.5
31581044,1390248,0.5
26291683,23393132,0.5
1893681,43371,0.5
7804910,33507463,2.0
12601374,29028775,1.5
14294585,4176043,0.5
41826844,32475785,0.5
32403967,1460385,0.5
8049897,6235174,0.5
11994902,23096959,0.5
34007042,34495913,0.5
22023776,34876145,0.5
1302990,29728425,0.5
29728425,1302990,0.5
40924266,39909775,0.5
25522582,1390248,0.5
5731348,1385122,1.0
38126184,39923176,0.5
3838278,321278,0.5
21909749,22737329,0.5
20619044,1090311,0.5
7807399,20665349,0.5
4981792,108278,0.5
6093316,9393759,0.5
1446467,206084,1.0
65252,16243570,0.5
36463164,18777006,0.5
18777006,36463164,0.5
11061773,321278,1.0
37489525,34739117,1.0
19935833,728994,0.5
36535156,38952298,0.5
5187096,321278,0.5
31090585,34876145,0.5
21060126,20929025,1.5
40686014,20580498,2.0
3060959,1362490,0.5
16665655,321278,1.5
22442668,28366058,1.0
24940807,2750721,0.5
11002815,3080613,0.5
2725544,2203645,0.5
19390712,2055965,0.5
15884459,13221727,0.5
30028892,19872456,1.0
747698,3678731,1.5
1440272,14430294,0.5
30892477,33653652,1.0
20665349,7807399,1.5
41394410,41394408,0.5
41869823,33401957,0.5
22737333,14241623,0.5
11939484,11403699,0.5
35520634,29891188,0.5
612587,5672873,0.5
8962829,13429048,1.5
31544185,15259244,0.5
29434046,35307583,1.5
34230966,34876145,0.5
35597922,32707901,0.5
15800559,9517720,0.5
25032644,21399598,0.5
31256533,34396268,1.5
21172715,11379921,0.5
18410674,17453060,1.0
40686014,5672873,0.5
2750721,27466453,3.0
2750721,4803400,0.5
22046023,2129739,0.5
23403252,23116127,0.5
23899906,24132515,0.5
41646393,23403252,0.5
23096959,27729907,2.0
24165519,23021810,0.5
1385122,1460385,1.0
943149,36835663,2.0
5282596,1385122,10.5
43405650,29946971,5.0
23950745,3757512,0.5
17374588,5474834,1.0
17374588,7789923,0.5
40446004,4025121,0.5
317757,32666849,1.0
7363211,8594752,0.5
943149,37082871,2.5
43527860,27442967,0.5
20415251,7691631,0.5
42875798,42875638,9.0
41557420,38711355,7.0
41557420,27804716,5.5
41557420,27783162,2.5
41557420,27788951,3.0
41557420,27828339,9.5
41557420,14169882,1.0
23086156,28138406,0.5
14909673,19864741,0.5
19864741,14909673,0.5
30872453,19002414,0.5
35562367,893522,0.5
40137474,206084,0.5
19650204,65252,0.5
40508605,24560307,0.5
36895421,33653575,1.0
15510254,15510233,0.5
28796010,15388290,0.5
25312455,1090311,0.5
943149,38273403,1.0
42446752,17582613,0.5
11688522,11176360,0.5
2055965,2003641,0.5
19872456,321278,2.5
36580101,21233191,0.5
8432681,8411137,0.5
28305425,40177216,0.5
26931359,7994556,1.5
28687532,843222,0.5
19147632,10697582,0.5
31409916,25527782,2.0
33866783,7691631,0.5
42739847,4039952,1.5
4637221,13807606,0.5
24474138,6670942,0.5
42031158,42834507,0.5
32440005,943149,2.0
25889832,7691631,0.5
29243719,4110016,0.5
728994,501326,0.5
25837286,41003843,0.5
19863257,9325315,0.5
18477927,9384267,0.5
447184,1252,0.5
19387849,43506004,5.0
24373694,858127,0.5
33605063,12256376,1.0
16328098,24560307,0.5
7177096,15870488,0.5
11589713,17728164,1.0
29201308,29146289,0.5
460078,321278,0.5
19360616,31046054,0.5
31635991,3319769,0.5
17832726,10664,0.5
36681087,734934,3.0
39923176,33148320,1.0
18802640,6235174,1.0
8635901,5932749,0.5
8962829,12716501,0.5
8962829,11621778,3.0
1200050,25993378,0.5
1200050,7613257,0.5
2019,32104924,0.5
24195339,10064545,0.5
34555538,21233191,0.5
30776365,3824442,0.5
30892477,3489194,0.5
7751264,1460385,0.5
919161,893522,0.5
11753734,25738703,1.0
599695,18609427,0.5
11672345,20929025,0.5
9094192,37489525,1.0
37489525,17689377,0.5
18410674,19285766,0.5
25273785,40841283,0.5
43814778,5839692,1.0
43191201,34138622,0.5
447036,37489525,0.5
20460946,15426083,3.0
42547221,43558392,0.5
23652126,1695406,0.5
30175039,10391073,0.5
10152133,3678731,0.5
43842853,33653601,0.5
24031839,21233191,0.5
27713859,37079565,0.5
13753636,19238853,1.0
45296292,34105868,0.5
24331457,734934,0.5
734934,24331457,1.0
5932749,24331457,0.5
2720287,32969220,0.5
29796836,8514,0.5
39316027,19872456,1.0
10800667,3989388,0.5
29561893,24560307,0.5
24560307,29561893,0.5
37959073,893522,0.5
8077957,7262203,1.0
33370332,16554739,0.5
4743255,3989388,0.5
37093142,31046054,0.5
22791752,28710753,1.0
44654569,6975711,0.5
23276718,10391073,0.5
39467743,29561893,0.5
2857373,7691631,1.0
35307583,29434046,2.0
29796836,3391269,0.5
3391269,29796836,0.5
39266291,22737333,1.0
1390248,263379,1.0
34105868,34082421,0.5
19872456,873328,0.5
18342541,17668033,0.5
1181927,14531737,1.0
23398306,9061947,0.5
34278988,23229746,0.5
15728293,31873557,0.5
13567873,6094683,0.5
37811967,29946971,2.0
35690871,34105868,0.5
2006876,2003641,1.0
1811965,7639232,0.5
41740912,39909775,0.5
33389183,895341,1.0
9118648,31734328,1.5
2055965,1607357,0.5
32916722,8458155,4.0
317757,5710341,0.5
40150496,32355438,0.5
32355438,40150496,0.5
32403967,31136177,0.5
5532320,35520464,0.5
12243435,34876145,0.5
11289812,19205896,0.5
13124802,23096959,1.5
507775,1090311,2.0
21233191,34724548,0.5
8444568,21923259,0.5
34138622,10064545,0.5
5853229,45187834,71.0
658518,11391151,0.5
34447499,28867390,0.5
40254129,2183193,1.0
42122684,34876145,0.5
20580498,11589713,1.0
167174,11969507,0.5
39030254,2203645,2.0
39030254,6612466,0.5
42970270,28062827,0.5
11924937,11921791,0.5
44570093,7691631,0.5
8444568,37489525,0.5
33421027,29028775,1.5
2698821,714074,2.5
29146289,29201308,0.5
15426083,20460946,1.0
9325315,20460946,0.5
9325315,15426083,0.5
22684655,168370,0.5
42875638,34138622,0.5
19014728,3594497,0.5
9384267,35597922,1.0
9214768,3731016,0.5
9214768,3483944,0.5
31320841,34396268,0.5
31009853,34396268,0.5
28138406,23086156,0.5
3060959,11939484,0.5
2189967,16865424,0.5
4059138,12785038,0.5
34137781,29990778,0.5
4983184,931135,1.5
28558604,7512484,1.0
10865,8514,0.5
19008038,11753734,0.5
21233191,39595597,1.0
946945,9037631,1.0
15836812,3757512,0.5
11213384,20580498,0.5
21986991,20460946,0.5
21986991,15426083,0.5
26173767,3594497,0.5
14037931,6093316,1.0
24829371,28782747,0.5
168370,8514,0.5
35520464,34429296,0.5
2410676,15778059,0.5
4039952,19382615,0.5
1362490,1778471,0.5
27828339,38144492,0.5
827590,2410676,0.5
11796974,714074,1.0
611921,308770,0.5
27828097,33389183,0.5
21923259,8444568,0.5
11776720,1103607,0.5
27193779,12243435,0.5
20999008,7691631,0.5
40663325,19745004,0.5
24795646,13633443,0.5
5532320,34762920,1.0
527644,321278,0.5
148848,17303641,0.5
25345414,17303641,0.5
25217345,32144511,0.5
34577126,34355781,0.5
4739298,7691631,0.5
5806764,5806776,0.5
34064482,34064493,0.5
16865424,2189967,0.5
2410676,1778471,0.5
11896413,2163263,0.5
42657936,10247874,0.5
40508605,36469177,0.5
23627382,19149794,0.5
14189339,9384267,0.5
890377,28710753,0.5
6644549,2750721,0.5
7705565,3195124,0.5
41609076,27654303,1.5
43506004,14135470,1.0
9950667,15111821,0.5
39006903,39006836,0.5
4137249,39073784,0.5
1090311,24636787,0.5
28877410,10270250,0.5
20168931,19745004,0.5
3824442,30776365,0.5
16176198,27441121,0.5
2040151,39003227,0.5
35745334,12048721,0.5
40508605,29028775,0.5
2893713,17303641,0.5
270880,17303641,0.5
149696,17303641,0.5
14132156,17303641,0.5
7253769,17303641,0.5
5187096,34876145,0.5
14430294,17303641,0.5
18451775,17303641,0.5
18409797,17303641,0.5
18450862,17303641,0.5
26738263,17303641,0.5
37559299,943149,0.5
27654303,41609076,0.5
26050796,19031487,0.5
11116372,16386099,0.5
10153040,4523235,1.0
24894901,1090311,1.0
38668850,29946971,1.5
20344193,4176043,0.5
12067406,7792553,0.5
21500952,22982974,1.0
943149,39152400,6.5
39152400,943149,2.5
943149,38640773,2.5
17453060,18410674,0.5
11180687,23096959,0.5
13078968,42318856,0.5
11545371,7177096,0.5
5532320,34139070,1.0
34139070,5532320,0.5
9325315,34876145,0.5
38126184,33148320,0.5
24829371,30722866,0.5
9118648,9384267,0.5
34577126,34139070,1.0
1252,447184,0.5
19360616,15388290,0.5
10469184,5806776,0.5
11391151,658518,0.5
41756998,37489525,2.0
34105868,5532320,1.0
29102367,106310,1.0
14294585,30388450,0.5
5532320,34294743,1.0
26282928,4110016,0.5
26658897,4110016,0.5
13633443,24795646,0.5
308770,392785,1.0
380961,3678731,0.5
749137,1064563,0.5
14536054,17453060,0.5
3582725,4635510,0.5
43036442,10270250,0.5
4046291,3444030,0.5
12886172,11124336,0.5
38952298,19872456,0.5
22669193,30030653,1.0
143580,6862780,0.5
42875638,42875798,2.0
27776551,41646393,0.5
25915209,24322390,0.5
17132838,9887009,1.0
1778471,1362490,1.0
15388290,7691631,2.0
42757577,23499637,0.5
15467734,24195339,0.5
10776021,2560988,0.5
24195339,3214406,1.0
18454064,7530570,1.0
34129761,5532320,0.5
12278235,19382615,0.5
12658090,34068092,0.5
38640773,943149,1.0
37082871,943149,1.0
9992805,108278,0.5
35866370,39642930,0.5
45187834,5853229,0.5
37291353,9384267,0.5
41826844,35563024,0.5
26567881,18609427,0.5
2006876,17372733,0.5
36661850,206084,0.5
14993021,33653617,0.5
168370,117302,0.5
79352,168370,0.5
17453060,14536054,1.0
4176043,3342055,0.5
8514,79352,0.5
2500088,79352,0.5
2500088,8514,0.5
44262636,33370332,1.0
9461481,11589713,0.5
14514251,1181927,0.5
206084,4279682,0.5
7713151,206084,0.5
39858489,12898486,0.5
27728976,37489525,0.5
9335660,9334445,0.5
33328915,33653601,0.5
2851691,1200050,0.5
42318856,13078968,0.5
6093316,10270250,0.5
4434126,168370,0.5
3489194,37489525,0.5
42004446,19872456,0.5
33258973,13124802,0.5
18033628,11167738,0.5
44122893,8633551,0.5
20580498,9998516,0.5
23096959,22002058,0.5
11131631,4524181,0.5
30769761,18609427,0.5
20667318,24441429,0.5
38133364,39266291,0.5
12877731,8266573,0.5
38273206,11167738,0.5
9534760,4128353,0.5
24636787,1090311,0.5
22442668,23096959,1.0
42838749,27654303,0.5
2100564,2007237,0.5
9992805,7691631,0.5
40320893,3314,0.5
33655535,33653601,0.5
19321290,9325315,0.5
33655535,33655518,0.5
858127,27790033,0.5
25126616,33457642,0.5
14145700,23623214,0.5
24067383,14119537,0.5
3672542,138312,0.5
24727800,17925227,0.5
33945,488514,0.5
32024574,23584825,0.5
6506651,34876145,0.5
9583685,7480345,0.5
3583552,3758878,0.5
6248645,24516568,0.5
2203645,39030254,0.5
26506083,14089735,0.5
19272315,18225913,14.5
10887157,48296,0.5
507775,206084,2.0
18410674,14536054,1.0
9207280,19076737,0.5
23403252,41642019,1.0
37584461,29946971,2.0
11551538,14185551,0.5
31323121,507775,0.5
28366058,33866783,1.0
16752620,23096959,0.5
16180304,36371959,0.5
44264925,41881900,1.0
9986619,5710341,1.0
32262410,11116372,0.5
27082457,640534,0.5
4110016,29300004,0.5
3301400,46047805,1.0
3910314,3989388,0.5
37931301,31404632,0.5
42252197,41429853,1.5
9064487,1362490,0.5
9064487,2410676,1.0
355634,18410674,0.5
30358412,919161,4.0
5888353,771016,0.5
27790789,32954806,0.5
32954806,27790789,0.5
8514,168370,0.5
24306004,2129739,0.5
42949529,5777189,0.5
30212825,27828097,0.5
32362828,21233191,1.5
45717250,20773773,3.0
40233846,24773848,0.5
771016,24774658,1.0
7083242,2114213,0.5
658518,33655535,0.5
10556194,27352490,1.5
19097645,17374588,0.5
34823916,41609076,0.5
3720815,108278,0.5
19205896,23096959,0.5
35051490,33934269,0.5
263379,25196738,1.0
5532320,14120618,1.5
28096281,14089735,0.5
4015965,167174,0.5
26181278,25881432,1.5
735498,184460,0.5
19117456,10270250,0.5
2634628,2564151,0.5
2564151,2634628,0.5
8629417,18402447,0.5
528847,15045751,0.5
28826524,11344473,1.0
19030795,3594497,0.5
21088356,28877410,0.5
20894140,20558462,0.5
18238828,20415251,0.5
2003641,17372733,0.5
33507463,34133681,0.5
20819799,25476601,0.5
14757566,9252533,0.5
16298112,919161,0.5
27788951,38711355,0.5
27788951,27804716,0.5
17925227,23127683,0.5
4025121,33653617,0.5
45727237,33015583,0.5
4206587,2081289,0.5
29031987,10270250,1.5
168370,107872,1.0
107872,168370,0.5
1695406,23652126,0.5
14225208,29996513,0.5
7467217,321278,0.5
7910045,948957,0.5
21831014,20929025,0.5
42875638,13599100,0.5
44566634,24560307,0.5
25609578,9037631,1.0
1090311,25312455,0.5
42054649,33370332,0.5
34308171,29946971,0.5
20455627,5282596,0.5
42054649,44262636,0.5
23499637,42757577,0.5
25246769,507775,0.5
46187814,41881900,0.5
41384605,23165881,1.0
43506004,19387849,0.5
108278,2863853,0.5
2863853,108278,0.5
10256919,8043756,4.5
34823916,35907669,0.5
34034280,26820798,0.5
21413198,20929025,0.5
35573790,34762920,2.0
14562056,32353854,0.5
24891661,6604361,0.5
24891661,843222,0.5
37448451,44984368,0.5
35911376,30081396,0.5
30081396,35911376,0.5
5532320,34133681,0.5
948957,321278,0.5
41881900,9384267,0.5
41557420,38101769,0.5
460078,24195339,1.0
9399334,3016562,0.5
5532320,35573790,1.5
20580498,23059575,0.5
611333,3342055,0.5
8514,29253597,0.5
652386,675247,0.5
45187834,931135,0.5
10064545,757363,1.0
29028775,321278,1.0
8556864,20884782,1.5
2564151,1142976,0.5
35026890,24560307,0.5
9580168,12499251,1.0
22883982,23096959,0.5
11167738,23215103,0.5
5806776,5806764,0.5
5710341,321278,0.5
34013728,35520464,0.5
1985358,13158707,2.0
6607925,6659004,0.5
41646393,41642019,0.5
985260,24609401,0.5
3548158,1052675,0.5
5550567,5550623,0.5
44678874,1451352,0.5
30520411,11551538,0.5
42106842,8745199,7.5
39006903,39003227,1.0
28547115,19002414,0.5
5254650,42054649,1.5
4297273,12646044,0.5
32954806,34428627,1.0
29436244,20287787,0.5
15330613,18929235,0.5
41459654,41459961,4.0
33934269,35051490,0.5
39164702,33389183,0.5
614070,488514,0.5
25887611,15280279,0.5
41881900,781028,0.5
22286586,34876145,0.5
8365542,12888993,0.5
1181927,206084,0.5
36662620,33120392,0.5
46128002,32023078,0.5
4330620,321278,0.5
15921481,2540368,0.5
41516944,24560307,1.0
28820281,34876145,0.5
16994115,30985840,0.5
45251488,40261353,1.0
47087,203666,1.0
8763604,4989235,0.5
35907669,34823916,0.5
27828097,30212825,0.5
9120498,1020639,0.5
12418525,6358188,0.5
43679920,31790386,0.5
34138622,658518,1.5
11796974,23974149,0.5
41516944,41835935,0.5
9996255,6093316,0.5
41881900,44264925,2.0
12357974,11403699,0.5
27793614,18410674,0.5
33653601,23984796,0.5
847957,2410676,0.5
847957,1362490,0.5
24441429,20667318,0.5
23096959,26192117,0.5
27631673,321278,1.0
19008038,25738703,0.5
6344602,2410676,0.5
26225883,3678731,0.5
32654500,24195339,0.5
40947810,40508605,1.0
34927706,22737337,1.0
41766002,943149,0.5
14531737,1181927,1.5
40508605,40947810,0.5
11568417,32944298,0.5
44631991,658518,0.5
46047805,3301400,0.5
596892,6452529,0.5
20580498,44570556,0.5
24474126,771016,0.5
30030653,18847464,0.5
41917698,21160389,1.0
129582,43371,0.5
36683926,24560307,0.5
37584295,29946971,0.5
30323779,2081289,0.5
44984368,37448451,0.5
34278991,10697582,0.5
27931142,32024574,1.0
15647808,11924937,1.5
27804716,16411534,1.0
43330318,206084,0.5
34855687,11176360,0.5
34856295,11176360,0.5
9729334,18863040,0.5
14507,8514,0.5
20919134,21388550,0.5
29561893,41516944,1.0
20766594,18351718,0.5
5532320,35310228,0.5
7262203,8077957,1.0
41881900,20929025,5.0
36535156,24560307,0.5
8711353,10969551,1.5
37651478,21233191,0.5
17374588,17374628,0.5
23793462,15309233,1.0
20684642,15309233,0.5
26063680,9730278,0.5
44370687,37462194,0.5
37462194,44370687,0.5
7833168,6498492,0.5
45393266,6498492,0.5
2003641,8836548,0.5
33941273,20929025,0.5
20929025,33941273,0.5
34762920,5532320,0.5
31720859,17448603,0.5
42856902,30891787,0.5
17089728,23096959,0.5
40177216,28305425,0.5
25196738,263379,1.0
39156591,29925961,0.5
8711353,46865435,0.5
46865435,8711353,1.0
13671114,15508537,0.5
33689104,34139070,0.5
22571796,931135,0.5
46474436,15155534,0.5
12926963,18825519,0.5
3444030,4056288,0.5
5108051,5108029,0.5
44570556,7691631,0.5
39642930,35866370,0.5
26558202,5532320,0.5
39595597,23096959,0.5
44566613,44566634,0.5
321278,34876145,1.0
43341478,11778024,0.5
43480269,108278,0.5
27562362,11225014,0.5
44977718,43681209,0.5
44977718,45391877,0.5
32526744,16416867,0.5
43170632,41935929,0.5
17689377,321278,0.5
8277372,24774658,0.5
27082457,3659275,0.5
41429853,42252197,1.0
31568829,37489525,0.5
5497,32104924,11.0
4287066,23384500,1.0
32774942,29946971,0.5
14536054,18410674,0.5
17803236,17728164,0.5
38394701,19872456,0.5
45704630,11589713,0.5
36315010,36316259,0.5
206084,507775,1.0
381979,2560988,0.5
15382297,6670942,0.5
32954806,35967803,0.5
35967803,32954806,0.5
27352490,10556194,1.0
15155534,46474436,0.5
9478219,30175039,0.5
10350614,5806776,0.5
8745199,5806776,0.5
38273403,943149,1.0
15536087,26229585,0.5
34011884,4723248,0.5
12756992,5108051,0.5
35120039,22355214,0.5
6975711,44654569,0.5
29273084,858127,0.5
666566,8133216,0.5
21053059,14169882,0.5
23310805,7691631,0.5
14789533,13753636,0.5
44689601,35640229,0.5
5777189,11969507,0.5
34546968,5532320,0.5
28928202,32104924,0.5
34294743,34538029,0.5
20755034,21233191,0.5
24612415,3149845,0.5
36976386,18981255,0.5
206084,43330318,0.5
15045751,19360616,0.5
41607866,18708438,0.5
2639201,757363,0.5
5710341,167174,1.0
206084,5050525,0.5
17374628,19097645,0.5
20264700,19927831,0.5
33653601,42875638,0.5
17303641,7253769,0.5
5776030,43160685,0.5
11730342,167174,0.5
21066692,455600,0.5
14936840,24560307,0.5
3449635,23574897,0.5
23059575,36357298,1.0
8962829,4723248,0.5
36357298,23059575,0.5
26820798,24560307,1.5
1210071,7691631,0.5
10256919,38388440,0.5
17728164,27576132,0.5
481872,3638964,0.5
46723165,2183193,0.5
8634788,1607357,0.5
986551,4095287,0.5
40022724,29028775,0.5
19990415,2556327,0.5
9730278,26063680,0.5
3594497,19133426,0.5
38273403,5710341,0.5
45251488,34139070,0.5
258750,986551,0.5
31995486,29094885,0.5
771016,5888353,0.5
13429048,14169882,0.5
2203645,24662315,0.5
24662315,2203645,0.5
36231837,1424470,0.5
13221727,858127,0.5
36661850,17728164,0.5
20118512,1020639,0.5
11403699,5731348,0.5
30081396,2573058,4.0
13525050,3342046,1.0
27758092,5532320,0.5
39981240,44566613,0.5
597879,321278,0.5
38144492,27804716,4.5
36891867,14089735,0.5
41835935,41516944,0.5
45717250,23357588,0.5
27494663,43330318,0.5
36859608,29849956,0.5
28640038,321278,0.5
321278,28640038,0.5
37584317,29946971,0.5
18031064,843222,0.5
843222,18031064,0.5
22982974,317757,0.5
19606628,29694418,0.5
16185172,17620347,0.5
2573058,35911376,0.5
3342055,948957,0.5
32247847,20929025,0.5
11568417,44848499,0.5
7691631,26509369,0.5
2890627,2750721,0.5
20773773,45717250,1.0
3449635,910744,0.5
9437879,27,0.5
18830277,9500075,1.0
33653617,33653601,0.5
27576132,17728164,0.5
11116372,39316027,0.5
3489194,19832415,2.0
40508605,3678731,0.5
22737333,22737337,0.5
32707901,9384267,0.5
15045751,31046054,0.5
36517670,10312708,0.5
1090311,24636789,0.5
47531189,7910045,0.5
38849467,21399598,0.5
26201720,1962219,0.5
39161943,10270250,0.5
8962829,43842853,0.5
11589713,45704630,0.5
44746588,2067253,0.5
36653430,14125254,0.5
31734328,21008052,0.5
15836199,33744138,1.0
13619340,23774298,1.0
527644,929845,0.5
2959446,108278,0.5
25427817,10270250,0.5
26516210,11939484,0.5
44262636,25312483,0.5
14089735,12570984,0.5
34105868,35690871,1.0
38003903,24560307,0.5
39923176,36099221,0.5
1049095,2884603,0.5
29578192,29309660,0.5
3610049,6796445,0.5
3122202,20929025,0.5
10653490,1390248,0.5
7512484,5298790,0.5
38003903,41516944,0.5
588600,8514,0.5
33677585,263379,0.5
7792553,12067406,0.5
35640229,20929025,0.5
35312458,24560307,0.5
47372003,24560307,0.5
42551686,36960321,0.5
42551686,36960293,0.5
20785986,33653601,0.5
19953050,15045751,1.0
3824442,3885202,0.5
3193719,3060959,0.5
3449635,910757,0.5
35520464,5532320,0.5
34428627,32954806,0.5
16286131,2725544,0.5
6796445,3610049,0.5
2381732,2357747,0.5
43281905,7691631,1.0
29500061,22442668,0.5
12892263,25003905,0.5
8962829,23974149,1.0
1577990,8514,1.0
30648891,9469271,1.0
30291923,9469271,2.5
895341,33389183,0.5
15778981,24650339,0.5
675247,184460,0.5
20580498,16607898,0.5
42488903,41116814,0.5
41116814,42488903,0.5
184460,873328,0.5
5577220,247278,0.5
30892477,33655535,0.5
24560307,47372003,1.0
238983,33945,0.5
138312,3672542,0.5
41696416,28457823,0.5
35312458,47372003,0.5
35520464,34013728,0.5
23083156,20929025,0.5
8962829,6093316,0.5
8962829,20929025,0.5
20460946,31393611,0.5
25485518,27,1.0
714074,6093316,0.5
41881900,48058516,0.5
48058516,41881900,0.5
42875798,33653601,0.5
14430294,33052709,0.5
20287787,29436244,0.5
37093142,19360616,0.5
9120498,873328,0.5
18304157,1084114,0.5
